13 1708942331 1.000000 1 1.000000 1.000000 1.000000
13 1708942346 1.000000 1 1.000000 1.000000 1.000000
13 1708942361 1.000000 1 1.000000 1.000000 1.000000
13 1708942376 1.200000 2 1.200000 1.200000 1.200000
19 1708942376 0.200000 1 0.200000 0.200000 0.200000
13 1708942381 0.200000 1 0.200000 0.200000 0.200000
19 1708942381 0.200000 1 0.200000 0.200000 0.200000
13 1708942391 1.000000 1 1.000000 1.000000 1.000000
13 1708942396 0.200000 1 0.200000 0.200000 0.200000
19 1708942396 0.400000 2 0.400000 0.400000 0.400000
19 1708942401 0.200000 1 0.200000 0.200000 0.200000
19 1708942406 0.400000 1 0.400000 0.400000 0.400000
13 1708942411 0.200000 1 0.200000 0.200000 0.200000
19 1708942411 0.200000 1 0.200000 0.200000 0.200000
19 1708942421 0.400000 1 0.400000 0.400000 0.400000
13 1708942426 0.200000 1 0.200000 0.200000 0.200000
19 1708942426 0.200000 1 0.200000 0.200000 0.200000
19 1708942436 0.400000 1 0.400000 0.400000 0.400000
19 1708942441 0.200000 1 0.200000 0.200000 0.200000
19 1708942446 0.200000 1 0.200000 0.200000 0.200000
19 1708942451 0.400000 1 0.400000 0.400000 0.400000
19 1708942461 0.200000 1 0.200000 0.200000 0.200000
19 1708942476 0.200000 1 0.200000 0.200000 0.200000
19 1708942491 0.200000 1 0.200000 0.200000 0.200000
19 1708942651 0.800000 2 0.800000 0.800000 0.800000
19 1708942666 0.400000 1 0.400000 0.400000 0.400000
19 1708942681 0.400000 1 0.400000 0.400000 0.400000
19 1708942691 0.500000 1 0.500000 0.500000 0.500000
